2025-07-23 14:16:50.041943 [INFO] class_ch341.py -                 init(71): 运行在开发环境中。尝试从脚本目录相对路径加载库: /home/tars/Tashan/lib/ch341/CH341PAR_LINUX/lib/x64/dynamic/libch347.so
2025-07-23 14:16:52.160231 [INFO] test.py -                 fingerReadHandle(23): mProxCapData = [0]
2025-07-23 14:16:52.220355 [INFO] test.py -                 fingerReadHandle(16): index=0
2025-07-23 14:16:52.220521 [INFO] test.py -                 fingerReadHandle(17): capChannelDat=[3343272, 3210374, 3449180, 3316166, 3170676, 3143148, 3239938, 3257502, 3155904, 3225054, 3500006, 3363932, 3240318, 3442832, 3928686, 8255104]
2025-07-23 14:16:52.220576 [INFO] test.py -                 fingerReadHandle(19): nf[0] = 0.0
2025-07-23 14:16:52.220600 [INFO] test.py -                 fingerReadHandle(20): tf[0] = 0.0
2025-07-23 14:16:52.220619 [INFO] test.py -                 fingerReadHandle(21): tfDir[0] = 65535
2025-07-23 14:16:52.220639 [INFO] test.py -                 fingerReadHandle(19): nf[1] = 0.0
2025-07-23 14:16:52.220659 [INFO] test.py -                 fingerReadHandle(20): tf[1] = 0.0
2025-07-23 14:16:52.220677 [INFO] test.py -                 fingerReadHandle(21): tfDir[1] = 65535
2025-07-23 14:16:52.220696 [INFO] test.py -                 fingerReadHandle(22): sProxCapData = [0, 0]
2025-07-23 14:16:52.220715 [INFO] test.py -                 fingerReadHandle(23): mProxCapData = [0]
2025-07-23 14:16:52.284806 [INFO] test.py -                 fingerReadHandle(16): index=0
2025-07-23 14:16:52.284929 [INFO] test.py -                 fingerReadHandle(17): capChannelDat=[3344144, 3210564, 3450394, 3315976, 3169992, 3142884, 3240658, 3257502, 3155638, 3222702, 3498754, 3364424, 3240734, 3442832, 3930924, 8256392]
2025-07-23 14:16:52.284969 [INFO] test.py -                 fingerReadHandle(19): nf[0] = 0.0
2025-07-23 14:16:52.284992 [INFO] test.py -                 fingerReadHandle(20): tf[0] = 0.0
2025-07-23 14:16:52.285012 [INFO] test.py -                 fingerReadHandle(21): tfDir[0] = 65535
2025-07-23 14:16:52.285031 [INFO] test.py -                 fingerReadHandle(19): nf[1] = 0.0
2025-07-23 14:16:52.285050 [INFO] test.py -                 fingerReadHandle(20): tf[1] = 0.0
2025-07-23 14:16:52.285068 [INFO] test.py -                 fingerReadHandle(21): tfDir[1] = 65535
2025-07-23 14:16:52.285087 [INFO] test.py -                 fingerReadHandle(22): sProxCapData = [0, 0]
2025-07-23 14:16:52.285105 [INFO] test.py -                 fingerReadHandle(23): mProxCapData = [0]
2025-07-23 14:16:52.350249 [INFO] test.py -                 fingerReadHandle(16): index=0
2025-07-23 14:16:52.350364 [INFO] test.py -                 fingerReadHandle(17): capChannelDat=[3343992, 3211854, 3451342, 3316850, 3172762, 3144856, 3241380, 3254468, 3155144, 3225358, 3498488, 3364388, 3240620, 3445980, 3930622, 8256392]
2025-07-23 14:16:52.350409 [INFO] test.py -                 fingerReadHandle(19): nf[0] = 0.0
2025-07-23 14:16:52.350430 [INFO] test.py -                 fingerReadHandle(20): tf[0] = 0.0
2025-07-23 14:16:52.350449 [INFO] test.py -                 fingerReadHandle(21): tfDir[0] = 65535
2025-07-23 14:16:52.350470 [INFO] test.py -                 fingerReadHandle(19): nf[1] = 0.0
2025-07-23 14:16:52.350489 [INFO] test.py -                 fingerReadHandle(20): tf[1] = 0.0
2025-07-23 14:16:52.350507 [INFO] test.py -                 fingerReadHandle(21): tfDir[1] = 65535
2025-07-23 14:16:52.350526 [INFO] test.py -                 fingerReadHandle(22): sProxCapData = [0, 0]
2025-07-23 14:16:52.350544 [INFO] test.py -                 fingerReadHandle(23): mProxCapData = [0]
2025-07-23 14:16:52.415693 [INFO] test.py -                 fingerReadHandle(16): index=0
2025-07-23 14:16:52.415837 [INFO] test.py -                 fingerReadHandle(17): capChannelDat=[3343992, 3212232, 3451076, 3316432, 3170182, 3144856, 3241266, 3255340, 3154652, 3225964, 3499284, 3365108, 3241530, 3444576, 3929636, 8254308]
2025-07-23 14:16:52.415885 [INFO] test.py -                 fingerReadHandle(19): nf[0] = 0.0
2025-07-23 14:16:52.415908 [INFO] test.py -                 fingerReadHandle(20): tf[0] = 0.0
2025-07-23 14:16:52.415927 [INFO] test.py -                 fingerReadHandle(21): tfDir[0] = 65535
2025-07-23 14:16:52.415949 [INFO] test.py -                 fingerReadHandle(19): nf[1] = 0.0
2025-07-23 14:16:52.415968 [INFO] test.py -                 fingerReadHandle(20): tf[1] = 0.0
2025-07-23 14:16:52.415986 [INFO] test.py -                 fingerReadHandle(21): tfDir[1] = 65535
2025-07-23 14:16:52.416005 [INFO] test.py -                 fingerReadHandle(22): sProxCapData = [0, 0]
2025-07-23 14:16:52.416023 [INFO] test.py -                 fingerReadHandle(23): mProxCapData = [0]
2025-07-23 14:16:52.461298 [INFO] test.py -                 fingerReadHandle(16): index=0
2025-07-23 14:16:52.461413 [INFO] test.py -                 fingerReadHandle(17): capChannelDat=[3342514, 3210944, 3449862, 3315522, 3169690, 3142086, 3241266, 3255340, 3154424, 3222740, 3499096, 3364956, 3239180, 3444576, 3929636, 8257606]
2025-07-23 14:16:52.461458 [INFO] test.py -                 fingerReadHandle(19): nf[0] = 0.0
2025-07-23 14:16:52.461481 [INFO] test.py -                 fingerReadHandle(20): tf[0] = 0.0
2025-07-23 14:16:52.461500 [INFO] test.py -                 fingerReadHandle(21): tfDir[0] = 65535
2025-07-23 14:16:52.461519 [INFO] test.py -                 fingerReadHandle(19): nf[1] = 0.0
2025-07-23 14:16:52.461537 [INFO] test.py -                 fingerReadHandle(20): tf[1] = 0.0
2025-07-23 14:16:52.461555 [INFO] test.py -                 fingerReadHandle(21): tfDir[1] = 65535
2025-07-23 14:16:52.461575 [INFO] test.py -                 fingerReadHandle(22): sProxCapData = [0, 0]
2025-07-23 14:16:52.461602 [INFO] test.py -                 fingerReadHandle(23): mProxCapData = [0]
2025-07-23 14:16:52.506928 [INFO] test.py -                 fingerReadHandle(16): index=0
2025-07-23 14:16:52.507062 [INFO] test.py -                 fingerReadHandle(17): capChannelDat=[3344372, 3212232, 3451076, 3316432, 3170182, 3144058, 3239672, 3255530, 3154424, 3226268, 3499284, 3365336, 3241000, 3444576, 3930242, 8257796]
2025-07-23 14:16:52.507096 [INFO] test.py -                 fingerReadHandle(19): nf[0] = 0.0
2025-07-23 14:16:52.507119 [INFO] test.py -                 fingerReadHandle(20): tf[0] = 0.0
2025-07-23 14:16:52.507139 [INFO] test.py -                 fingerReadHandle(21): tfDir[0] = 65535
2025-07-23 14:16:52.507159 [INFO] test.py -                 fingerReadHandle(19): nf[1] = 0.0
2025-07-23 14:16:52.507179 [INFO] test.py -                 fingerReadHandle(20): tf[1] = 0.0
2025-07-23 14:16:52.507197 [INFO] test.py -                 fingerReadHandle(21): tfDir[1] = 65535
2025-07-23 14:16:52.507217 [INFO] test.py -                 fingerReadHandle(22): sProxCapData = [0, 0]
2025-07-23 14:16:52.507236 [INFO] test.py -                 fingerReadHandle(23): mProxCapData = [0]
2025-07-23 14:16:52.553135 [INFO] test.py -                 fingerReadHandle(16): index=0
2025-07-23 14:16:52.553244 [INFO] test.py -                 fingerReadHandle(17): capChannelDat=[3344220, 3212346, 3451342, 3317228, 3171206, 3145842, 3241038, 3257502, 3155108, 3222892, 3499778, 3364804, 3241342, 3443364, 3931418, 8255938]
2025-07-23 14:16:52.553279 [INFO] test.py -                 fingerReadHandle(19): nf[0] = 0.0
2025-07-23 14:16:52.553300 [INFO] test.py -                 fingerReadHandle(20): tf[0] = 0.0
2025-07-23 14:16:52.553319 [INFO] test.py -                 fingerReadHandle(21): tfDir[0] = 65535
2025-07-23 14:16:52.553338 [INFO] test.py -                 fingerReadHandle(19): nf[1] = 0.0
2025-07-23 14:16:52.553357 [INFO] test.py -                 fingerReadHandle(20): tf[1] = 0.0
2025-07-23 14:16:52.553374 [INFO] test.py -                 fingerReadHandle(21): tfDir[1] = 65535
2025-07-23 14:16:52.553392 [INFO] test.py -                 fingerReadHandle(22): sProxCapData = [0, 0]
2025-07-23 14:16:52.553411 [INFO] test.py -                 fingerReadHandle(23): mProxCapData = [0]
2025-07-23 14:16:52.624972 [INFO] test.py -                 fingerReadHandle(16): index=0
2025-07-23 14:16:52.625095 [INFO] test.py -                 fingerReadHandle(17): capChannelDat=[3343726, 3211512, 3450622, 3317266, 3171282, 3146030, 3242972, 3257502, 3155790, 3225358, 3499778, 3364804, 3241986, 3446586, 3928042, 8255786]
2025-07-23 14:16:52.625127 [INFO] test.py -                 fingerReadHandle(19): nf[0] = 0.0
2025-07-23 14:16:52.625149 [INFO] test.py -                 fingerReadHandle(20): tf[0] = 0.0
2025-07-23 14:16:52.625170 [INFO] test.py -                 fingerReadHandle(21): tfDir[0] = 65535
2025-07-23 14:16:52.625187 [INFO] test.py -                 fingerReadHandle(19): nf[1] = 0.0
2025-07-23 14:16:52.625216 [INFO] test.py -                 fingerReadHandle(20): tf[1] = 0.0
2025-07-23 14:16:52.625234 [INFO] test.py -                 fingerReadHandle(21): tfDir[1] = 65535
2025-07-23 14:16:52.625255 [INFO] test.py -                 fingerReadHandle(22): sProxCapData = [0, 0]
2025-07-23 14:16:52.625273 [INFO] test.py -                 fingerReadHandle(23): mProxCapData = [0]
2025-07-23 14:16:52.690908 [INFO] test.py -                 fingerReadHandle(16): index=0
2025-07-23 14:16:52.691033 [INFO] test.py -                 fingerReadHandle(17): capChannelDat=[3343538, 3211664, 3449370, 3317494, 3172268, 3146296, 3242972, 3257502, 3157004, 3225206, 3498526, 3364956, 3241038, 3446056, 3930394, 8255180]
2025-07-23 14:16:52.691066 [INFO] test.py -                 fingerReadHandle(19): nf[0] = 0.0
2025-07-23 14:16:52.691089 [INFO] test.py -                 fingerReadHandle(20): tf[0] = 0.0
2025-07-23 14:16:52.691110 [INFO] test.py -                 fingerReadHandle(21): tfDir[0] = 65535
2025-07-23 14:16:52.691137 [INFO] test.py -                 fingerReadHandle(19): nf[1] = 0.0
2025-07-23 14:16:52.691156 [INFO] test.py -                 fingerReadHandle(20): tf[1] = 0.0
2025-07-23 14:16:52.691174 [INFO] test.py -                 fingerReadHandle(21): tfDir[1] = 65535
2025-07-23 14:16:52.691193 [INFO] test.py -                 fingerReadHandle(22): sProxCapData = [0, 0]
2025-07-23 14:16:52.691212 [INFO] test.py -                 fingerReadHandle(23): mProxCapData = [0]
2025-07-23 14:16:52.756273 [INFO] test.py -                 fingerReadHandle(16): index=0
2025-07-23 14:16:52.756388 [INFO] test.py -                 fingerReadHandle(17): capChannelDat=[3344334, 3209426, 3449636, 3317000, 3171092, 3144552, 3242062, 3255644, 3155866, 3225206, 3495264, 3364652, 3241492, 3446056, 3929636, 8257910]
2025-07-23 14:16:52.756421 [INFO] test.py -                 fingerReadHandle(19): nf[0] = 0.0
2025-07-23 14:16:52.756444 [INFO] test.py -                 fingerReadHandle(20): tf[0] = 0.0
2025-07-23 14:16:52.756464 [INFO] test.py -                 fingerReadHandle(21): tfDir[0] = 65535
2025-07-23 14:16:52.756484 [INFO] test.py -                 fingerReadHandle(19): nf[1] = 0.0
2025-07-23 14:16:52.756504 [INFO] test.py -                 fingerReadHandle(20): tf[1] = 0.0
2025-07-23 14:16:52.756524 [INFO] test.py -                 fingerReadHandle(21): tfDir[1] = 65535
2025-07-23 14:16:52.756542 [INFO] test.py -                 fingerReadHandle(22): sProxCapData = [0, 0]
2025-07-23 14:16:52.756562 [INFO] test.py -                 fingerReadHandle(23): mProxCapData = [0]
2025-07-23 14:16:52.801859 [INFO] test.py -                 fingerReadHandle(16): index=0
2025-07-23 14:16:52.801967 [INFO] test.py -                 fingerReadHandle(17): capChannelDat=[3342058, 3209426, 3449256, 3317000, 3168514, 3143110, 3240696, 3254848, 3153856, 3222476, 3495834, 3364652, 3241492, 3444956, 3928536, 8252638]
2025-07-23 14:16:52.801997 [INFO] test.py -                 fingerReadHandle(19): nf[0] = 0.0
2025-07-23 14:16:52.802018 [INFO] test.py -                 fingerReadHandle(20): tf[0] = 0.0
2025-07-23 14:16:52.802037 [INFO] test.py -                 fingerReadHandle(21): tfDir[0] = 65535
2025-07-23 14:16:52.802060 [INFO] test.py -                 fingerReadHandle(19): nf[1] = 0.0
2025-07-23 14:16:52.802080 [INFO] test.py -                 fingerReadHandle(20): tf[1] = 0.0
2025-07-23 14:16:52.802098 [INFO] test.py -                 fingerReadHandle(21): tfDir[1] = 65535
2025-07-23 14:16:52.802118 [INFO] test.py -                 fingerReadHandle(22): sProxCapData = [0, 0]
2025-07-23 14:16:52.802136 [INFO] test.py -                 fingerReadHandle(23): mProxCapData = [0]
2025-07-23 14:16:52.867555 [INFO] test.py -                 fingerReadHandle(16): index=0
2025-07-23 14:16:52.867656 [INFO] test.py -                 fingerReadHandle(17): capChannelDat=[3342664, 3209540, 3448914, 3317152, 3172382, 3143300, 3240582, 3256100, 3156056, 3226912, 3499816, 3365524, 3241644, 3444690, 3929256, 8254458]
2025-07-23 14:16:52.867698 [INFO] test.py -                 fingerReadHandle(19): nf[0] = 0.0
2025-07-23 14:16:52.867721 [INFO] test.py -                 fingerReadHandle(20): tf[0] = 0.0
2025-07-23 14:16:52.867741 [INFO] test.py -                 fingerReadHandle(21): tfDir[0] = 65535
2025-07-23 14:16:52.867764 [INFO] test.py -                 fingerReadHandle(19): nf[1] = 0.0
2025-07-23 14:16:52.867791 [INFO] test.py -                 fingerReadHandle(20): tf[1] = 0.0
2025-07-23 14:16:52.867809 [INFO] test.py -                 fingerReadHandle(21): tfDir[1] = 65535
2025-07-23 14:16:52.867830 [INFO] test.py -                 fingerReadHandle(22): sProxCapData = [0, 0]
2025-07-23 14:16:52.867847 [INFO] test.py -                 fingerReadHandle(23): mProxCapData = [0]
2025-07-23 14:16:52.933625 [INFO] test.py -                 fingerReadHandle(16): index=0
2025-07-23 14:16:52.933751 [INFO] test.py -                 fingerReadHandle(17): capChannelDat=[3343726, 3211360, 3448648, 3317152, 3172382, 3146182, 3240810, 3253900, 3155524, 3224638, 3498184, 3364500, 3241190, 3445752, 3929672, 8258062]
2025-07-23 14:16:52.933806 [INFO] test.py -                 fingerReadHandle(19): nf[0] = 0.0
2025-07-23 14:16:52.933827 [INFO] test.py -                 fingerReadHandle(20): tf[0] = 0.0
2025-07-23 14:16:52.933846 [INFO] test.py -                 fingerReadHandle(21): tfDir[0] = 65535
2025-07-23 14:16:52.933866 [INFO] test.py -                 fingerReadHandle(19): nf[1] = 0.0
2025-07-23 14:16:52.933884 [INFO] test.py -                 fingerReadHandle(20): tf[1] = 0.0
2025-07-23 14:16:52.933902 [INFO] test.py -                 fingerReadHandle(21): tfDir[1] = 65535
2025-07-23 14:16:52.933921 [INFO] test.py -                 fingerReadHandle(22): sProxCapData = [0, 0]
2025-07-23 14:16:52.933940 [INFO] test.py -                 fingerReadHandle(23): mProxCapData = [0]
2025-07-23 14:16:52.999339 [INFO] test.py -                 fingerReadHandle(16): index=0
2025-07-23 14:16:52.999458 [INFO] test.py -                 fingerReadHandle(17): capChannelDat=[3343840, 3212232, 3451532, 3316166, 3170144, 3143944, 3239938, 3254772, 3155448, 3225244, 3498716, 3364500, 3241190, 3445752, 3932176, 8256696]
2025-07-23 14:16:52.999492 [INFO] test.py -                 fingerReadHandle(19): nf[0] = 0.0
2025-07-23 14:16:52.999513 [INFO] test.py -                 fingerReadHandle(20): tf[0] = 0.0
2025-07-23 14:16:52.999533 [INFO] test.py -                 fingerReadHandle(21): tfDir[0] = 65535
2025-07-23 14:16:52.999552 [INFO] test.py -                 fingerReadHandle(19): nf[1] = 0.0
2025-07-23 14:16:52.999571 [INFO] test.py -                 fingerReadHandle(20): tf[1] = 0.0
2025-07-23 14:16:52.999589 [INFO] test.py -                 fingerReadHandle(21): tfDir[1] = 65535
2025-07-23 14:16:52.999609 [INFO] test.py -                 fingerReadHandle(22): sProxCapData = [0, 0]
2025-07-23 14:16:52.999627 [INFO] test.py -                 fingerReadHandle(23): mProxCapData = [0]
2025-07-23 14:16:53.064698 [INFO] test.py -                 fingerReadHandle(16): index=0
2025-07-23 14:16:53.064801 [INFO] test.py -                 fingerReadHandle(17): capChannelDat=[3343840, 3212158, 3450924, 3315940, 3170144, 3143944, 3240848, 3255910, 3155448, 3225244, 3499246, 3364274, 3240772, 3447004, 3931570, 8254648]
2025-07-23 14:16:53.064866 [INFO] test.py -                 fingerReadHandle(19): nf[0] = 0.0
2025-07-23 14:16:53.064890 [INFO] test.py -                 fingerReadHandle(20): tf[0] = 0.0
2025-07-23 14:16:53.064909 [INFO] test.py -                 fingerReadHandle(21): tfDir[0] = 65535
2025-07-23 14:16:53.064929 [INFO] test.py -                 fingerReadHandle(19): nf[1] = 0.0
2025-07-23 14:16:53.064978 [INFO] test.py -                 fingerReadHandle(20): tf[1] = 0.0
2025-07-23 14:16:53.065006 [INFO] test.py -                 fingerReadHandle(21): tfDir[1] = 65535
2025-07-23 14:16:53.065029 [INFO] test.py -                 fingerReadHandle(22): sProxCapData = [0, 0]
2025-07-23 14:16:53.065048 [INFO] test.py -                 fingerReadHandle(23): mProxCapData = [0]
2025-07-23 14:16:53.110344 [INFO] test.py -                 fingerReadHandle(16): index=0
2025-07-23 14:16:53.110481 [INFO] test.py -                 fingerReadHandle(17): capChannelDat=[3343386, 3210298, 3449256, 3316014, 3170030, 3143186, 3241076, 3254848, 3156434, 3225736, 3497958, 3364274, 3240544, 3442376, 3930204, 8254308]
2025-07-23 14:16:53.110532 [INFO] test.py -                 fingerReadHandle(19): nf[0] = 0.0
2025-07-23 14:16:53.110555 [INFO] test.py -                 fingerReadHandle(20): tf[0] = 0.0
2025-07-23 14:16:53.110575 [INFO] test.py -                 fingerReadHandle(21): tfDir[0] = 65535
2025-07-23 14:16:53.110595 [INFO] test.py -                 fingerReadHandle(19): nf[1] = 0.0
2025-07-23 14:16:53.110614 [INFO] test.py -                 fingerReadHandle(20): tf[1] = 0.0
2025-07-23 14:16:53.110632 [INFO] test.py -                 fingerReadHandle(21): tfDir[1] = 65535
2025-07-23 14:16:53.110654 [INFO] test.py -                 fingerReadHandle(22): sProxCapData = [0, 0]
